vocab,Freq
없뎃임,1
없는애한테,1
없는거임,1
없냐고,1
없나,1
없군요,1
업지,1
업음,1
업뎃후에폭사해서지능상승할놈들있냐,1
업뎃임,1
업뎃이,1
업뎃끝나고,1
업뎃공지,1
업데이트,1
업댓후에,1
업다,1
얼마줌,1
얼마였는지,1
얼마야,1
얻고싶다노이기야,1
언제할거같음,1
언제쯤,1
언제접었는지,1
언제인데,1
언제올까,1
언제뽑노,1
언제부터,1
언제복각하는대,1
언제다시나옴,1
언급안되냐,1
억울합니다,1
어케해야함,1
어케함,1
어케없앰,1
어케됨,1
어케될지,1
어케,1
어캐되는거야,1
어캐낌,1
어캐,1
어카냐,1
어쩌지,1
어이어이,1
어매이징하겠네,1
어뢰팟으로쓸일없나,1
어뢰탄막,1
어뢰쏘는,1
어뢰경순,1
어려움이랑,1
어떤식으로,1
어두운,1
어느순간보니,1
양심이,1
양심에,1
약하냐,1
약과인게,1
야하지,1
야이,1
야박한,1
야마시로는,1
야나밍,1
앱등,1
앤터,1
애비애미도,1
애버크롬비,1
애미터진게,1
애미없는,1
애미뒤진거지,1
애미,1
애니메이션,1
애니는,1
암시하는거,1
알텐데,1
알았는데,1
알수있다,1
알바코어,1
알바가,1
알려준,1
알고있겠지만,1
알고보니,1
않이,1
않을까,1
않으니,1
않았냐,1
않는듯,1
않냐,1
안했어도,1
안했다만,1
안해,1
안한다,1
안한,1
안하면되져,1
안하고,1
안하겠냐,1
안푸냐,1
안키워보고,1
안쳐잘까,1
안찾는거,1
안짤리네,1
안지우는,1
안전해역,1
안잡아먹음,1
안올라왔어,1
안에,1
안알려주고,1
안쓸러나,1
안쓸거임,1
안쓰는템이지,1
안쏴짐,1
안쏘냐,1
안사면,1
안봐도,1
안모은,1
안된다,1
안되냐,1
안댐,1
안다했을텐데,1
안냐,1
안나와야하는이유,1
안껴도,1
안고쳤네,1
악마한테,1
악령,1
아타고볼수있겠죠,1
아타고는,1
아카가는,1
아침,1
아차해서,1
아직남은,1
아직공지같은거인뜸,1
아즈루렌,1
아즈렌,1
아즈랭,1
아조씨들,1
아이오와급나오면,1
아이가,1
아예,1
아야나미보고,1
아십네오,1
아무도,1
아마기스킬이,1
아마,1
아르카나,1
아래,1
아다뗌,1
아닐수도,1
아닐까,1
아니죠,1
아니십,1
아니됩니다,1
아니네,1
아니것지,1
아냐,1
아내임,1
아껴서,1
씹퇴물임,1
씹오지는,1
씹사기로,1
씹늒네,1
씹고인물,1
쓸만하냐,1
쓰지말고,1
쓰지,1
쓰자면,1
쓰알좆냥이,1
쓰알,1
쓰는게,1
쓰는거,1
쓰는,1
쓰느니,1
쓰노,1
쓰고,1
쏘면,1
쎾루밖에,1
쎾루만,1
쎌려나,1
쎆쓰쨩,1
쎅스,1
쎄게나오는데,1
썰때매,1
써서,1
써버렸다,1
써버는,1
써라,1
써도되려나,1
싹사라졌네,1
싹다살려면12000개로,1
싸이코패스아니냐,1
싶지,1
싶음,1
싶은데,1
싶어서,1
심했다,1
심쿵하는데,1
심각하네,1
싫지,1
실전딜,1
실장,1
실시간,1
실수만,1
실수로,1
실수는,1
실수같음,1
실드치는건가,1
신캐,1
신년이벤트,1
신년의상,1
신기하긴하다,1
신규함선,1
신규스킨,1
신규가구,1
신경쓸것,1
식사하고,1
시작했는데,1
시작햇,1
시작하면,1
시작임,1
시밯,1
시대는,1
시까지임,1
시그넷,1
싑날아올랐지,1
싀발럼,1
승천이,1
슬슬,1
스토어,1
스텟만,1
스킬작하고있었는데,1
스킬은,1
스킬북은,1
